hours_played_sitting,number_of_tables,vluntarily_put_money_into_pot,pot_preflop_raising,went_to_showdown,player_country,player_pro_y_n,player_prev_location,EVENT_TIMESTAMP,EVENT_LABEL
21.0,503.0,28.0,57.0,353.0,RUS,No,Miami,2023-07-24 08:50:40,legit
12.0,563.0,38.0,61.0,358.0,RUS,No,Tampa,2023-07-24 08:50:59,legit
27.0,459.0,29.0,53.0,405.0,RUS,Yes,Tampa,2023-07-24 08:51:09,legit
16.0,583.0,59.0,69.0,329.0,CAN,Yes,Tampa,2023-07-24 08:51:02,fraud
24.0,518.0,46.0,58.0,325.0,RUS,No,Key West,2023-07-24 08:51:05,legit
32.0,548.0,32.0,32.0,196.0,CAN,Yes,Orlando,2023-07-24 08:50:59,legit
38.0,587.0,28.0,25.0,188.0,RUS,Yes,Orlando,2023-07-24 08:50:46,legit
26.0,462.0,45.0,47.0,171.0,RUS,No,Tampa,2023-07-24 08:51:29,fraud
27.0,687.0,52.0,66.0,316.0,RUS,Yes,Tampa,2023-07-24 08:51:35,legit
18.0,424.0,26.0,76.0,377.0,RUS,Yes,Key West,2023-07-24 08:50:41,legit
21.0,375.0,33.0,57.0,402.0,RUS,Yes,Tampa,2023-07-24 08:50:39,legit
26.0,406.0,50.0,34.0,287.0,RUS,No,Tampa,2023-07-24 08:51:29,fraud
20.0,539.0,43.0,72.0,328.0,RUS,No,Key West,2023-07-24 08:51:22,legit
21.0,521.0,45.0,63.0,344.0,RUS,Yes,Tampa,2023-07-24 08:51:26,legit
35.0,459.0,40.0,50.0,165.0,RUS,Yes,Jacksonville,2023-07-24 08:50:43,legit
19.0,481.0,35.0,80.0,338.0,RUS,No,Key West,2023-07-24 08:51:33,legit
26.0,394.0,45.0,55.0,290.0,CAN,Yes,Jacksonville,2023-07-24 08:50:39,legit
28.0,469.0,39.0,34.0,293.0,CAN,Yes,Orlando,2023-07-24 08:51:30,legit
21.0,603.0,36.0,77.0,366.0,RUS,Yes,Tampa,2023-07-24 08:51:29,legit
32.0,481.0,42.0,42.0,189.0,UK,No,Orlando,2023-07-24 08:50:43,legit
36.0,512.0,37.0,33.0,187.0,CAN,Yes,Orlando,2023-07-24 08:51:21,legit
39.0,570.0,34.0,43.0,137.0,RUS,Yes,Orlando,2023-07-24 08:50:50,legit
32.0,526.0,35.0,33.0,232.0,CAN,Yes,Orlando,2023-07-24 08:50:50,legit
30.0,533.0,35.0,40.0,213.0,CAN,Yes,Orlando,2023-07-24 08:51:12,legit
17.0,451.0,27.0,66.0,383.0,RUS,No,Key West,2023-07-24 08:51:19,legit
20.0,530.0,31.0,56.0,388.0,RUS,No,Key West,2023-07-24 08:51:12,legit
29.0,605.0,28.0,39.0,201.0,CAN,Yes,Orlando,2023-07-24 08:50:42,legit
14.0,338.0,12.0,63.0,446.0,USA,Yes,Tampa,2023-07-24 08:51:26,legit
31.0,456.0,41.0,47.0,232.0,CAN,Yes,Orlando,2023-07-24 08:51:25,legit
34.0,507.0,39.0,38.0,171.0,CAN,Yes,Orlando,2023-07-24 08:50:57,legit
31.0,541.0,35.0,33.0,192.0,CAN,Yes,Orlando,2023-07-24 08:50:50,legit
17.0,559.0,32.0,70.0,415.0,RUS,No,Tampa,2023-07-24 08:51:21,legit
26.0,500.0,39.0,34.0,266.0,CAN,No,Tampa,2023-07-24 08:50:51,legit
13.0,446.0,31.0,44.0,399.0,RUS,No,Tampa,2023-07-24 08:51:36,legit
27.0,473.0,41.0,49.0,219.0,UK,No,Orlando,2023-07-24 08:51:18,legit
23.0,428.0,34.0,60.0,327.0,RUS,No,Key West,2023-07-24 08:51:01,legit
21.0,526.0,30.0,52.0,390.0,RUS,No,Key West,2023-07-24 08:50:56,legit
21.0,500.0,37.0,54.0,356.0,RUS,Yes,Key West,2023-07-24 08:50:57,legit
27.0,431.0,45.0,47.0,322.0,CAN,No,Orlando,2023-07-24 08:51:20,legit
15.0,496.0,52.0,56.0,268.0,CAN,Yes,Tampa,2023-07-24 08:51:18,legit
26.0,283.0,53.0,61.0,186.0,RUS,No,Orlando,2023-07-24 08:50:38,fraud
32.0,420.0,44.0,42.0,235.0,CAN,Yes,Orlando,2023-07-24 08:51:35,legit
32.0,487.0,39.0,35.0,282.0,RUS,Yes,Orlando,2023-07-24 08:50:56,legit
16.0,455.0,43.0,56.0,362.0,RUS,Yes,Tampa,2023-07-24 08:51:22,legit
25.0,501.0,36.0,64.0,401.0,RUS,No,Tampa,2023-07-24 08:50:37,legit
15.0,499.0,37.0,67.0,337.0,RUS,No,Key West,2023-07-24 08:51:36,legit
32.0,459.0,41.0,48.0,229.0,CAN,Yes,Orlando,2023-07-24 08:51:20,legit
28.0,465.0,40.0,44.0,246.0,CAN,Yes,Orlando,2023-07-24 08:51:17,legit
20.0,736.0,44.0,50.0,121.0,RUS,No,Key West,2023-07-24 08:51:17,fraud
18.0,581.0,41.0,63.0,317.0,CAN,Yes,Tampa,2023-07-24 08:50:58,legit
17.0,466.0,45.0,60.0,336.0,CAN,No,Tampa,2023-07-24 08:51:06,legit
26.0,549.0,30.0,31.0,192.0,CAN,Yes,Orlando,2023-07-24 08:50:42,legit
26.0,563.0,32.0,29.0,290.0,CAN,Yes,Tampa,2023-07-24 08:51:31,legit
34.0,550.0,31.0,44.0,156.0,CAN,Yes,Orlando,2023-07-24 08:50:38,legit
17.0,512.0,31.0,73.0,405.0,RUS,Yes,Tampa,2023-07-24 08:51:12,legit
30.0,564.0,33.0,47.0,166.0,UK,No,Orlando,2023-07-24 08:50:46,legit
21.0,335.0,48.0,48.0,317.0,CAN,Yes,Jacksonville,2023-07-24 08:51:01,legit
25.0,518.0,57.0,58.0,338.0,RUS,Yes,Orlando,2023-07-24 08:51:05,legit
16.0,480.0,43.0,57.0,312.0,CAN,No,Key West,2023-07-24 08:51:32,legit
18.0,517.0,42.0,72.0,320.0,RUS,Yes,Key West,2023-07-24 08:50:38,legit
22.0,504.0,34.0,36.0,257.0,CAN,Yes,Orlando,2023-07-24 08:50:41,legit
21.0,626.0,58.0,65.0,294.0,RUS,Yes,Tampa,2023-07-24 08:51:31,legit
23.0,478.0,50.0,63.0,265.0,CAN,Yes,Tampa,2023-07-24 08:51:28,legit
31.0,544.0,29.0,64.0,144.0,RUS,Yes,Key West,2023-07-24 08:51:03,fraud
24.0,482.0,39.0,55.0,352.0,RUS,No,Key West,2023-07-24 08:50:53,legit
29.0,550.0,30.0,35.0,231.0,CAN,Yes,Tampa,2023-07-24 08:51:23,legit
27.0,748.0,40.0,78.0,364.0,RUS,No,Key West,2023-07-24 08:50:49,legit
31.0,485.0,40.0,33.0,246.0,CAN,Yes,Orlando,2023-07-24 08:51:03,legit
14.0,374.0,39.0,61.0,295.0,CAN,Yes,Tampa,2023-07-24 08:51:03,legit
27.0,470.0,38.0,39.0,198.0,UK,No,Orlando,2023-07-24 08:51:10,legit
33.0,355.0,51.0,66.0,188.0,CAN,No,Jacksonville,2023-07-24 08:51:23,legit
22.0,583.0,43.0,56.0,336.0,RUS,No,Key West,2023-07-24 08:51:15,legit
16.0,574.0,37.0,88.0,319.0,RUS,Yes,Tampa,2023-07-24 08:51:25,legit
20.0,474.0,55.0,70.0,330.0,RUS,Yes,Tampa,2023-07-24 08:51:08,legit
20.0,449.0,36.0,49.0,377.0,RUS,No,Key West,2023-07-24 08:51:19,legit
28.0,297.0,62.0,65.0,344.0,CAN,No,Tampa,2023-07-24 08:51:35,fraud
21.0,572.0,35.0,64.0,398.0,RUS,No,Tampa,2023-07-24 08:50:37,legit
20.0,455.0,39.0,66.0,344.0,RUS,Yes,Key West,2023-07-24 08:51:09,legit
31.0,424.0,46.0,49.0,214.0,CAN,No,Orlando,2023-07-24 08:51:03,legit
35.0,473.0,43.0,44.0,228.0,CAN,Yes,Orlando,2023-07-24 08:50:48,legit
37.0,565.0,33.0,38.0,176.0,CAN,Yes,Orlando,2023-07-24 08:51:06,legit
24.0,554.0,28.0,69.0,373.0,RUS,No,Tampa,2023-07-24 08:50:59,legit
19.0,551.0,48.0,58.0,341.0,RUS,Yes,Tampa,2023-07-24 08:51:28,fraud
29.0,472.0,42.0,36.0,240.0,CAN,Yes,Orlando,2023-07-24 08:51:31,legit
19.0,632.0,51.0,81.0,287.0,CAN,No,Tampa,2023-07-24 08:50:42,legit
17.0,382.0,33.0,65.0,337.0,RUS,Yes,Key West,2023-07-24 08:51:22,legit
20.0,609.0,40.0,75.0,299.0,RUS,Yes,Tampa,2023-07-24 08:50:55,legit
28.0,432.0,41.0,42.0,215.0,CAN,Yes,Jacksonville,2023-07-24 08:50:48,legit
18.0,419.0,39.0,64.0,372.0,RUS,Yes,Tampa,2023-07-24 08:50:40,legit
19.0,625.0,59.0,62.0,258.0,CAN,Yes,Tampa,2023-07-24 08:51:17,legit
14.0,435.0,5.0,62.0,449.0,USA,No,Key West,2023-07-24 08:51:27,legit
17.0,485.0,43.0,48.0,306.0,CAN,No,Tampa,2023-07-24 08:51:18,legit
18.0,764.0,33.0,78.0,342.0,RUS,No,Key West,2023-07-24 08:51:37,legit
32.0,501.0,41.0,48.0,213.0,CAN,No,Orlando,2023-07-24 08:50:43,legit
35.0,609.0,26.0,31.0,113.0,CAN,Yes,Orlando,2023-07-24 08:51:27,legit
39.0,468.0,33.0,59.0,151.0,RUS,No,Tampa,2023-07-24 08:50:42,fraud
25.0,519.0,47.0,66.0,349.0,RUS,Yes,Tampa,2023-07-24 08:51:11,legit
20.0,479.0,41.0,59.0,352.0,RUS,Yes,Tampa,2023-07-24 08:51:32,legit
28.0,484.0,35.0,49.0,255.0,RUS,Yes,Orlando,2023-07-24 08:51:14,legit
15.0,581.0,35.0,68.0,373.0,RUS,Yes,Tampa,2023-07-24 08:50:39,legit
24.0,468.0,40.0,49.0,256.0,CAN,No,Tampa,2023-07-24 08:50:58,legit
29.0,440.0,42.0,58.0,230.0,CAN,No,Orlando,2023-07-24 08:51:32,legit
24.0,624.0,29.0,69.0,423.0,USA,Yes,Tampa,2023-07-24 08:51:34,legit
29.0,449.0,40.0,50.0,215.0,CAN,No,Orlando,2023-07-24 08:51:27,legit
18.0,491.0,51.0,74.0,306.0,CAN,Yes,Orlando,2023-07-24 08:51:02,legit
20.0,470.0,21.0,66.0,436.0,RUS,No,Key West,2023-07-24 08:50:58,legit
13.0,467.0,37.0,55.0,398.0,RUS,Yes,Tampa,2023-07-24 08:50:47,legit
17.0,350.0,25.0,62.0,367.0,RUS,Yes,Tampa,2023-07-24 08:51:29,legit
23.0,478.0,37.0,64.0,315.0,CAN,Yes,Tampa,2023-07-24 08:51:30,legit
35.0,520.0,37.0,48.0,164.0,CAN,Yes,Orlando,2023-07-24 08:51:03,legit
20.0,407.0,41.0,49.0,364.0,RUS,Yes,Tampa,2023-07-24 08:51:16,legit
21.0,377.0,29.0,63.0,349.0,RUS,Yes,Key West,2023-07-24 08:51:23,legit
34.0,498.0,41.0,53.0,204.0,CAN,No,Orlando,2023-07-24 08:51:13,legit
20.0,556.0,38.0,64.0,369.0,RUS,Yes,Tampa,2023-07-24 08:51:25,legit
31.0,482.0,37.0,47.0,241.0,RUS,Yes,Orlando,2023-07-24 08:50:49,legit
18.0,352.0,43.0,72.0,295.0,CAN,Yes,Tampa,2023-07-24 08:51:33,legit
18.0,381.0,31.0,38.0,254.0,RUS,No,Tampa,2023-07-24 08:51:31,fraud
29.0,525.0,33.0,33.0,208.0,CAN,Yes,Orlando,2023-07-24 08:51:15,legit
20.0,640.0,51.0,74.0,275.0,RUS,Yes,Key West,2023-07-24 08:51:28,legit
18.0,317.0,43.0,54.0,338.0,CAN,Yes,Tampa,2023-07-24 08:51:20,legit
32.0,487.0,39.0,42.0,208.0,RUS,Yes,Jacksonville,2023-07-24 08:51:10,legit
25.0,433.0,33.0,75.0,380.0,RUS,No,Key West,2023-07-24 08:51:36,legit
25.0,623.0,28.0,29.0,228.0,UK,No,Tampa,2023-07-24 08:51:15,legit
31.0,420.0,46.0,42.0,276.0,CAN,Yes,Orlando,2023-07-24 08:51:30,legit
13.0,414.0,33.0,66.0,299.0,CAN,No,Key West,2023-07-24 08:51:02,legit
16.0,399.0,28.0,66.0,366.0,RUS,No,Key West,2023-07-24 08:50:57,legit
28.0,701.0,52.0,49.0,329.0,CAN,No,Key West,2023-07-24 08:51:00,legit
26.0,505.0,38.0,39.0,241.0,CAN,No,Tampa,2023-07-24 08:50:40,legit
20.0,316.0,40.0,58.0,316.0,RUS,Yes,Tampa,2023-07-24 08:51:27,legit
31.0,520.0,36.0,31.0,196.0,CAN,Yes,Tampa,2023-07-24 08:51:32,legit
28.0,410.0,31.0,50.0,201.0,RUS,No,Tampa,2023-07-24 08:51:20,fraud
12.0,231.0,33.0,29.0,329.0,RUS,No,Tampa,2023-07-24 08:50:47,fraud
33.0,542.0,37.0,47.0,151.0,UK,No,Orlando,2023-07-24 08:51:23,legit
18.0,477.0,19.0,65.0,419.0,USA,Yes,Key West,2023-07-24 08:51:17,legit
36.0,479.0,40.0,53.0,161.0,CAN,Yes,Orlando,2023-07-24 08:50:44,legit
20.0,561.0,41.0,63.0,349.0,RUS,Yes,Orlando,2023-07-24 08:51:19,legit
22.0,402.0,35.0,63.0,382.0,RUS,Yes,Key West,2023-07-24 08:51:21,legit
19.0,427.0,36.0,56.0,387.0,RUS,Yes,Tampa,2023-07-24 08:50:38,legit
31.0,540.0,35.0,51.0,152.0,CAN,No,Orlando,2023-07-24 08:50:54,legit
21.0,404.0,50.0,59.0,303.0,CAN,No,Tampa,2023-07-24 08:51:25,legit
37.0,562.0,56.0,61.0,217.0,CAN,Yes,Orlando,2023-07-24 08:50:49,fraud
31.0,605.0,32.0,30.0,208.0,CAN,No,Tampa,2023-07-24 08:51:02,legit
29.0,407.0,45.0,49.0,224.0,CAN,No,Orlando,2023-07-24 08:51:34,legit
19.0,330.0,29.0,49.0,390.0,RUS,No,Tampa,2023-07-24 08:51:35,legit
29.0,417.0,44.0,55.0,257.0,RUS,No,Orlando,2023-07-24 08:50:56,legit
30.0,474.0,41.0,42.0,254.0,RUS,Yes,Orlando,2023-07-24 08:50:51,legit
20.0,657.0,39.0,65.0,348.0,RUS,No,Key West,2023-07-24 08:51:24,legit
20.0,667.0,34.0,76.0,272.0,CAN,No,Miami,2023-07-24 08:50:47,legit
30.0,539.0,33.0,41.0,245.0,CAN,Yes,Tampa,2023-07-24 08:50:56,legit
36.0,662.0,22.0,22.0,146.0,CAN,Yes,Orlando,2023-07-24 08:50:46,legit
39.0,570.0,39.0,48.0,140.0,CAN,No,Orlando,2023-07-24 08:50:45,legit
20.0,511.0,41.0,58.0,382.0,RUS,Yes,Tampa,2023-07-24 08:51:24,legit
34.0,513.0,35.0,30.0,197.0,RUS,Yes,Tampa,2023-07-24 08:50:53,legit
22.0,482.0,38.0,69.0,345.0,RUS,No,Miami,2023-07-24 08:50:39,legit
34.0,579.0,28.0,42.0,150.0,CAN,Yes,Orlando,2023-07-24 08:50:39,legit
30.0,734.0,26.0,62.0,141.0,RUS,Yes,Key West,2023-07-24 08:51:00,fraud
21.0,536.0,56.0,61.0,287.0,CAN,Yes,Orlando,2023-07-24 08:50:59,legit
16.0,526.0,36.0,62.0,344.0,RUS,Yes,Key West,2023-07-24 08:50:56,legit
19.0,545.0,43.0,61.0,333.0,RUS,Yes,Tampa,2023-07-24 08:51:01,legit
33.0,478.0,41.0,44.0,209.0,CAN,Yes,Orlando,2023-07-24 08:51:13,legit
32.0,650.0,26.0,34.0,155.0,UK,No,Tampa,2023-07-24 08:50:44,legit
23.0,792.0,47.0,74.0,326.0,RUS,No,Tampa,2023-07-24 08:51:32,legit
30.0,373.0,49.0,59.0,252.0,CAN,Yes,Orlando,2023-07-24 08:51:37,legit
22.0,466.0,44.0,54.0,354.0,RUS,No,Key West,2023-07-24 08:51:00,legit
31.0,517.0,34.0,31.0,232.0,CAN,Yes,Orlando,2023-07-24 08:51:00,legit
31.0,583.0,30.0,31.0,175.0,CAN,Yes,Tampa,2023-07-24 08:50:52,legit
20.0,377.0,41.0,57.0,383.0,RUS,Yes,Tampa,2023-07-24 08:50:45,legit
19.0,608.0,44.0,71.0,297.0,RUS,No,Miami,2023-07-24 08:51:37,legit
17.0,502.0,43.0,63.0,288.0,CAN,Yes,Key West,2023-07-24 08:51:35,legit
21.0,542.0,45.0,60.0,374.0,RUS,Yes,Tampa,2023-07-24 08:50:59,legit
26.0,549.0,34.0,74.0,259.0,RUS,Yes,Tampa,2023-07-24 08:50:53,fraud
32.0,581.0,19.0,71.0,231.0,RUS,Yes,Key West,2023-07-24 08:50:55,fraud
35.0,478.0,34.0,55.0,169.0,RUS,No,Tampa,2023-07-24 08:51:16,fraud
37.0,628.0,28.0,43.0,179.0,RUS,No,Orlando,2023-07-24 08:51:36,legit
26.0,473.0,41.0,49.0,246.0,CAN,No,Tampa,2023-07-24 08:50:50,legit
28.0,472.0,40.0,40.0,225.0,CAN,No,Tampa,2023-07-24 08:51:21,legit
30.0,478.0,40.0,41.0,189.0,CAN,Yes,Orlando,2023-07-24 08:50:39,legit
27.0,458.0,35.0,44.0,209.0,CAN,Yes,Jacksonville,2023-07-24 08:51:30,legit
30.0,409.0,47.0,61.0,253.0,CAN,No,Tampa,2023-07-24 08:51:10,legit
34.0,569.0,34.0,27.0,179.0,CAN,Yes,Tampa,2023-07-24 08:51:07,legit
26.0,407.0,42.0,50.0,258.0,CAN,Yes,Jacksonville,2023-07-24 08:50:57,legit
31.0,475.0,41.0,32.0,270.0,CAN,Yes,Orlando,2023-07-24 08:51:19,legit
36.0,499.0,39.0,47.0,151.0,CAN,No,Orlando,2023-07-24 08:50:44,legit
18.0,273.0,23.0,58.0,448.0,USA,Yes,Tampa,2023-07-24 08:50:57,legit
28.0,494.0,36.0,47.0,239.0,RUS,Yes,Orlando,2023-07-24 08:50:50,legit
29.0,501.0,38.0,36.0,233.0,RUS,Yes,Orlando,2023-07-24 08:51:27,legit
39.0,557.0,31.0,57.0,181.0,RUS,Yes,Key West,2023-07-24 08:51:02,fraud
28.0,505.0,33.0,43.0,203.0,CAN,Yes,Orlando,2023-07-24 08:51:14,legit
23.0,654.0,41.0,72.0,347.0,RUS,Yes,Tampa,2023-07-24 08:51:18,legit
28.0,555.0,34.0,30.0,238.0,CAN,No,Tampa,2023-07-24 08:51:27,legit
37.0,610.0,29.0,41.0,151.0,CAN,Yes,Orlando,2023-07-24 08:51:27,legit
15.0,310.0,36.0,42.0,216.0,RUS,No,Key West,2023-07-24 08:50:44,fraud
37.0,634.0,30.0,25.0,141.0,CAN,Yes,Tampa,2023-07-24 08:51:07,legit
15.0,541.0,33.0,63.0,313.0,RUS,Yes,Key West,2023-07-24 08:51:03,legit
31.0,517.0,37.0,36.0,223.0,CAN,No,Tampa,2023-07-24 08:50:40,legit
12.0,571.0,39.0,24.0,402.0,RUS,No,Key West,2023-07-24 08:50:56,fraud
30.0,516.0,34.0,30.0,271.0,RUS,Yes,Orlando,2023-07-24 08:51:30,legit
19.0,437.0,35.0,71.0,401.0,RUS,Yes,Orlando,2023-07-24 08:50:59,legit
19.0,632.0,21.0,68.0,450.0,USA,No,Miami,2023-07-24 08:50:48,legit
38.0,578.0,31.0,31.0,220.0,RUS,Yes,Orlando,2023-07-24 08:50:48,legit
36.0,621.0,31.0,33.0,165.0,CAN,Yes,Tampa,2023-07-24 08:51:13,legit
23.0,498.0,37.0,52.0,380.0,RUS,No,Key West,2023-07-24 08:51:21,legit
29.0,470.0,41.0,47.0,284.0,RUS,No,Orlando,2023-07-24 08:51:27,legit
30.0,543.0,33.0,56.0,181.0,CAN,No,Orlando,2023-07-24 08:50:59,legit
15.0,516.0,39.0,59.0,367.0,RUS,No,Tampa,2023-07-24 08:51:08,legit
21.0,613.0,52.0,68.0,299.0,RUS,Yes,Tampa,2023-07-24 08:51:35,legit
36.0,650.0,23.0,37.0,122.0,CAN,No,Orlando,2023-07-24 08:51:34,legit
29.0,480.0,37.0,51.0,227.0,CAN,Yes,Tampa,2023-07-24 08:50:45,legit
29.0,615.0,27.0,28.0,229.0,CAN,Yes,Orlando,2023-07-24 08:51:37,legit
23.0,566.0,38.0,76.0,339.0,RUS,Yes,Tampa,2023-07-24 08:51:36,legit
39.0,604.0,28.0,35.0,134.0,CAN,Yes,Orlando,2023-07-24 08:50:50,legit
30.0,296.0,63.0,77.0,329.0,CAN,No,Orlando,2023-07-24 08:51:01,fraud
28.0,502.0,36.0,47.0,206.0,CAN,Yes,Orlando,2023-07-24 08:51:26,legit
26.0,452.0,39.0,45.0,282.0,CAN,Yes,Orlando,2023-07-24 08:50:42,legit
23.0,613.0,44.0,68.0,351.0,RUS,Yes,Tampa,2023-07-24 08:51:01,legit
31.0,404.0,46.0,52.0,205.0,CAN,No,Orlando,2023-07-24 08:50:44,legit
20.0,364.0,16.0,80.0,397.0,RUS,Yes,Tampa,2023-07-24 08:50:45,legit
36.0,574.0,31.0,30.0,150.0,CAN,Yes,Orlando,2023-07-24 08:50:50,legit
19.0,411.0,33.0,70.0,391.0,RUS,Yes,Tampa,2023-07-24 08:51:12,legit
15.0,407.0,41.0,60.0,314.0,CAN,Yes,Orlando,2023-07-24 08:51:09,legit
25.0,493.0,43.0,29.0,277.0,CAN,No,Tampa,2023-07-24 08:50:48,legit
22.0,823.0,59.0,72.0,290.0,CAN,No,Tampa,2023-07-24 08:50:37,legit
21.0,418.0,48.0,53.0,310.0,CAN,Yes,Tampa,2023-07-24 08:50:45,legit
25.0,549.0,52.0,63.0,283.0,CAN,No,Key West,2023-07-24 08:50:43,legit
21.0,404.0,37.0,46.0,399.0,RUS,Yes,Tampa,2023-07-24 08:51:01,legit
20.0,394.0,45.0,63.0,332.0,RUS,Yes,Tampa,2023-07-24 08:50:49,legit
31.0,359.0,26.0,81.0,234.0,RUS,No,Key West,2023-07-24 08:51:12,fraud
30.0,446.0,45.0,59.0,192.0,CAN,No,Orlando,2023-07-24 08:51:35,legit
19.0,555.0,41.0,66.0,365.0,RUS,Yes,Tampa,2023-07-24 08:51:24,legit
31.0,512.0,38.0,51.0,186.0,CAN,No,Orlando,2023-07-24 08:51:00,legit
31.0,380.0,53.0,45.0,215.0,UK,No,Orlando,2023-07-24 08:51:33,legit
16.0,505.0,38.0,58.0,395.0,RUS,No,Tampa,2023-07-24 08:50:54,legit
28.0,352.0,49.0,56.0,219.0,CAN,Yes,Orlando,2023-07-24 08:50:40,legit
24.0,604.0,38.0,68.0,362.0,RUS,Yes,Tampa,2023-07-24 08:50:52,legit
34.0,628.0,26.0,22.0,172.0,CAN,Yes,Tampa,2023-07-24 08:51:04,legit
36.0,613.0,33.0,43.0,140.0,CAN,No,Tampa,2023-07-24 08:50:52,legit
34.0,452.0,39.0,55.0,202.0,RUS,Yes,Orlando,2023-07-24 08:51:25,legit
23.0,511.0,35.0,70.0,366.0,RUS,Yes,Tampa,2023-07-24 08:50:57,legit
16.0,382.0,42.0,56.0,360.0,RUS,Yes,Tampa,2023-07-24 08:51:14,legit
28.0,601.0,40.0,47.0,124.0,RUS,No,Key West,2023-07-24 08:51:27,fraud
21.0,535.0,40.0,53.0,353.0,RUS,No,Key West,2023-07-24 08:51:00,legit
19.0,450.0,38.0,55.0,404.0,USA,Yes,Key West,2023-07-24 08:51:04,legit
23.0,507.0,38.0,50.0,371.0,RUS,No,Key West,2023-07-24 08:50:52,legit
16.0,467.0,35.0,58.0,358.0,RUS,Yes,Tampa,2023-07-24 08:51:26,legit
15.0,316.0,47.0,46.0,336.0,RUS,Yes,Key West,2023-07-24 08:50:57,legit
32.0,508.0,34.0,27.0,248.0,RUS,Yes,Tampa,2023-07-24 08:51:28,legit
31.0,453.0,43.0,47.0,258.0,RUS,Yes,Orlando,2023-07-24 08:51:21,legit
35.0,557.0,32.0,42.0,183.0,RUS,Yes,Tampa,2023-07-24 08:50:38,legit
36.0,466.0,40.0,55.0,176.0,RUS,Yes,Jacksonville,2023-07-24 08:51:27,legit
27.0,398.0,46.0,45.0,283.0,CAN,Yes,Orlando,2023-07-24 08:51:32,legit
29.0,449.0,43.0,53.0,240.0,CAN,No,Orlando,2023-07-24 08:51:12,legit
17.0,459.0,21.0,71.0,377.0,RUS,No,Miami,2023-07-24 08:51:02,legit
24.0,444.0,36.0,61.0,355.0,RUS,Yes,Tampa,2023-07-24 08:50:46,legit
29.0,445.0,41.0,50.0,249.0,CAN,Yes,Orlando,2023-07-24 08:51:02,legit
20.0,668.0,35.0,75.0,384.0,RUS,No,Tampa,2023-07-24 08:50:48,legit
34.0,474.0,42.0,47.0,216.0,CAN,No,Tampa,2023-07-24 08:51:00,legit
31.0,516.0,39.0,41.0,188.0,UK,No,Tampa,2023-07-24 08:50:49,legit
20.0,585.0,42.0,71.0,320.0,CAN,No,Tampa,2023-07-24 08:50:40,legit
29.0,407.0,46.0,64.0,202.0,CAN,No,Orlando,2023-07-24 08:51:18,legit
36.0,570.0,41.0,47.0,171.0,RUS,Yes,Tampa,2023-07-24 08:51:05,fraud
33.0,560.0,31.0,39.0,181.0,CAN,Yes,Orlando,2023-07-24 08:51:13,legit
33.0,517.0,36.0,36.0,211.0,CAN,Yes,Orlando,2023-07-24 08:50:44,legit
18.0,310.0,31.0,64.0,323.0,RUS,Yes,Key West,2023-07-24 08:51:34,legit
29.0,402.0,43.0,54.0,238.0,CAN,Yes,Jacksonville,2023-07-24 08:50:58,legit
29.0,145.0,59.0,65.0,371.0,CAN,No,Orlando,2023-07-24 08:51:31,fraud
35.0,536.0,37.0,37.0,195.0,RUS,No,Key West,2023-07-24 08:51:11,fraud
36.0,460.0,43.0,48.0,156.0,CAN,Yes,Orlando,2023-07-24 08:51:05,legit
26.0,340.0,47.0,39.0,229.0,RUS,No,Tampa,2023-07-24 08:51:19,fraud
25.0,525.0,29.0,47.0,201.0,CAN,Yes,Jacksonville,2023-07-24 08:50:50,legit
35.0,463.0,42.0,58.0,156.0,CAN,No,Jacksonville,2023-07-24 08:50:50,legit
20.0,503.0,26.0,76.0,379.0,RUS,Yes,Tampa,2023-07-24 08:50:55,legit
29.0,699.0,15.0,21.0,177.0,CAN,Yes,Orlando,2023-07-24 08:50:40,legit
30.0,493.0,38.0,39.0,251.0,CAN,Yes,Orlando,2023-07-24 08:51:23,legit
15.0,684.0,26.0,34.0,234.0,RUS,No,Key West,2023-07-24 08:51:26,fraud
22.0,561.0,33.0,64.0,419.0,USA,No,Key West,2023-07-24 08:51:12,legit
30.0,472.0,38.0,45.0,199.0,CAN,No,Orlando,2023-07-24 08:51:04,legit
32.0,462.0,40.0,49.0,213.0,CAN,No,Orlando,2023-07-24 08:51:21,legit
30.0,496.0,38.0,43.0,224.0,CAN,Yes,Orlando,2023-07-24 08:50:59,legit
18.0,387.0,23.0,56.0,410.0,RUS,Yes,Tampa,2023-07-24 08:51:06,legit
40.0,446.0,46.0,54.0,177.0,CAN,Yes,Orlando,2023-07-24 08:50:39,legit
17.0,562.0,31.0,73.0,370.0,RUS,No,Key West,2023-07-24 08:51:15,legit
21.0,545.0,37.0,70.0,317.0,RUS,No,Key West,2023-07-24 08:51:36,legit
34.0,679.0,23.0,27.0,142.0,CAN,Yes,Orlando,2023-07-24 08:51:22,legit
23.0,663.0,55.0,66.0,265.0,CAN,No,Key West,2023-07-24 08:51:35,legit
29.0,487.0,38.0,49.0,225.0,CAN,No,Orlando,2023-07-24 08:51:36,legit
24.0,520.0,42.0,54.0,382.0,RUS,Yes,Key West,2023-07-24 08:51:14,legit
23.0,483.0,35.0,61.0,436.0,RUS,Yes,Orlando,2023-07-24 08:51:00,legit
23.0,244.0,28.0,58.0,427.0,RUS,Yes,Tampa,2023-07-24 08:51:28,legit
30.0,647.0,24.0,18.0,223.0,CAN,Yes,Orlando,2023-07-24 08:51:08,legit
